200,911,RCD-2,認定試験課題CD中級 ,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RCD-3 ,認定試験課題CD上級,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RCD-4 ,認定試験課題CDディプロマB        ,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RCD-6,幼保1級練習用CD,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RF-1B ,フラフープ(青) ,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RF-1R,フラフープ(赤)   ,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RF-1W,フラフープ(白)  ,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RF-1Y,フラフープ(黄),,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RO,おはじき ,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,ROK-5 ,おとのかいだん,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RS-1,ソルフェージュ1  ,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RS-2,ソルフェージュ2,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
